Index,Sentiment,SentimentText
384,1,@skybluedesigns2 Good morning  I am sooo drooling over your shop this morning. Love your work!
385,1,"@skyblues4eva Hehe aww, i loved lukes interview, i think watching the videos passes tiiimee "
386,1,"@skyblues4eva I agree, I miss the livefeed more then I thought, it does make a difference. Ha! Lol "
387,1,"@skybs @purelyironic Go you! I'm not even out of my pajamas yet. /o\ But hey, I still have time until 6, right? "
388,1,"@skycheyan haha I'd have to be several drinks in to ask him if he liked my pic, lol...but I'll wear my shirt with pride "
389,1,@Skychrono Use interfaces to get multiple inheritance 
390,1,@skydiver  You're moving to PHX to show us PR/Marketing folks how it's really done?? 
391,1,@skydiver Good luck with that rule. 
392,1,"@skydiver I asked for a sim card replacement for my iphone and they did it quickly, no questions too. Even re-activated the phone for me! "
393,1,@SkydiverKate send me your measurements 
394,1,@skyejaden I thought of you last night. Watching hockey game &amp; stupid NBC announcers pronounced Franzen wrong. Drove me batty! + Rafa ad 
395,1,@skyejaden I wish I was sleeping in - I'm getting up at 3:30am to drive to Houston for photography day at the zoo   (I'm a geek)
396,1,@skyejaden let me clarify it was like Robot Chicken's version of Land of the Lost but not as funny as that would be. 
397,1,@skyejaden Oh I am so jealous!  I hope I can go to RG next year 
398,1,"@skyesidhe are you selling the typewriter or giving it away? If free or cheap, I have a mind to give it a new home "
399,1,"@SkyeTownsend -- everything's wonderful, glad school's over! I love your videos! "
400,1,@skyfire How close are you to finish development of app for Nokia S60 5th Edition phones? The N97 would just rock with skyfire on it 
401,1,@skyfyre0 uhm I feel your pain...except my 24 hour shit is like a broken record or stuck on loop  so cheer up kid.
402,1,"@skyhawkmatthew I've handed in my initial plan, but that's about it.  @Patty_B Hooray! Thanks  I've"
403,1,"@SkyJonas then again. might say yes. Still going back and forth.. i know, gosh i love hanging out with you "
404,1,@Skykid360 Morning Shin 
405,1,@SkylarkDawn got it  reading it  loving it so far! SOO excited! I will reply soon 
406,1,@skylarkingclare you''ve got mail.  
407,1,"@skylerevers     i like that you like my making videos, it makes me feel cool haha"
408,1,@skylerevers  i know right! SADNESS! however i THINK i found a way to save the list of songs so i dont have to  redo it all! 
409,1,@skylinedreams nel will be here when i buy my ticket. my mum wants to come too 
410,1,"@SKYLINER3234 So you do know 1 of these days &amp; I have a feeling it will be this summer, we will meet! so tell Laura cause we need a plan! "
411,1,"@skylovesu Yup, i like them too, thats why i am sharing here "
412,1,@skyn3t Thank you! 
413,1,"@skynnard 3,300 square feet and my office is not included "
414,1,"@skynnard It's playing catch up that so many struggle with. Seriously if someone is like 70 &amp; has lots of business, I'd say don't bother "
415,1,@skynnard Nah...only for people who weren't paying attention for the last 5 years 
416,1,@Skyring wonderful! I have been wondering where you were blogging! Now subscribed in Google Reader 
417,1,"@skyrocketlove it will be my pleasure, fair lady "
418,1,"@skysailor99 Goodnight, budding lawyer! "
419,1,"@skysiren me too - tell everyone you know, he's going to crack it! DJ Suketu tomorrow at the Crocodile - let's goo "
420,1,@skysketcher I love it also. &quot;Gymnopï¿½dies 2&quot; (with a space theme   http://snurl.com/i72nm
421,1,@skyspun I did bond. He liked me more than anyone else.  The pix were kinda one handed off the hip so they might suck but we'll see.
422,1,"@skyspun I like that  Usually in the mornings when I commute I hear, &quot;on the road again...&quot; in my head."
423,1,@SkyTheCat is now receiving her own parcels. This is madness. In a much less emo mood now - I will get that blog done today! 
424,1,@skytumblingdown yay. thanks. 
425,1,"@skyvan no no, he did buy everything has a line "
426,1,"@skywalkergirl yeeashh, youtube is awesome  you guys are lucky!"
427,1,"@skywriting Makes you wish that everything in real life gets resolved in an hour, or a whole TV season, yes? "
428,1,@skywyld AHAHAHAHHH!!!  I can't wait to see it. I hope you finish him up before Friday 
429,1,@sl_pal57 i knew he would....! 
430,1,@slaastandards and yesss that one 
431,1,@slackadjusterr I love that song too. Creed's pretty awesome..sometimes 
432,1,@slackadjusterr No PG here. thank you! 
433,1,@SlackerRadio suggestion: make a browser in your iPhone app and everyone will use it over Pandora 
434,1,"@sladamczewsk: &quot;yea yea yea&quot; - nonchalant blow off of friend who was right, as always. "
435,1,"@sladey66 Hi, you. "
436,1,@slainwithsatan done I'm now following your sister  shes on my list of others that i'm following
437,1,@SlainwithSatan night nights! i just watched the most insane youtube vid...so many references..so creepy-tastic! 
438,1,@SlainwithSatan no going out to the movie for me..i might watch Eraserhead though 
439,1,@SlainwithSatan thanks! your hair is blonde?! i wanna see 
440,1,@SlainwithSatan yes meet him in vegas last year 
441,1,@slamalama June 19th-21st. we can discuss if we are leaving friday AFTER work or friday morning to save on hotel... whatever works. 
442,1,@SlantedSmiley fine its OURS 
443,1,@SlapheadBlade You could have done all that paperwork yesterday. 
444,1,@SlapheadBlade You could have had the day off 
445,1,@slapmaster i know i really wanna do some more stuff im out of school in the next week so ill have a few free days a week... ill hit u up 
446,1,@SlapnutzUK: @BigDaveSchlicky @FrodoUK @JaySFnB good session last night boys. Shit like needs to happen more . U all lubed up then 
447,1,@slappersire  Knowing what the instructions actually mean is always a help when making stuff.
448,1,@slapthemartian adviser nila? 
449,1,@slashaddict I'm gonna have to listen to it all when I get home but expect long comments from me haha 
450,1,@slashamill Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
451,1,@slashamill Please keep us updated! 
452,1,"@slashette83 thank you so much, girl "
453,1,@SlashHudson Can I come play drums with you? 
454,1,@slashhudson http://twitpic.com/4azij - beautiful 
455,1,@SlashHudson Rockstars don't need them do they? 
456,1,@Slate004 haha ur crazy 
457,1,@Slate004 Yes there must be many pics of this. Maybe video is the way to go on this. Get the who experience. 
458,1,"@slatetake hehe well, ya know: have to get in there while the iron's still hot! ;)) If it does get made: you know where to find me! "
459,1,@SlauBeSharp oooh!  Thanks! 
460,1,@slaughter3009 pls say my regards to jessica. i hope she can come to the philippine leg of the tour. i bought tickets to see her 
461,1,@slavedogfang lol thats so cool   love berlin
462,1,@slavedogfang oh yes you are 
463,1,"@slavetotheMandy sorry, but that's too far for me. You should come visit me at work "
464,1,@slayerizer Thanks for your help. 
465,1,@slaypiece thank you!!!  your going to savor it?  hahahhaha  your game also looks sooo good.  i can't wait to get my hands on it.  
466,1,@slayso @rlysrh Shirking - avoiding what you're supposed to be doing. I think 
467,1,@SLBoring But when you only have 140 characters it's so much more practical 
468,1,@slboval sounds lovely. am in nyc in 4 weeks. for now heading home in 2 hours 
469,1,@slbp2008 Your pedantry is impressive 
470,1,"@slchia Thanks! I shall keep dreaming of a MacBook, don't wake me up. "
471,1,"@sleat I'm guessing, but I think you're going to find it hard to return to work? "
472,1,@sleat Perhaps more like a roadie than louche 
473,1,@sleatham1 thanks for entering &amp; tweeting my giveaway 
474,1,@SLeatherdale It's sweet of you to notice. Been very busy at work with my new assistant. He's proving to be a great asset.  Enjoy the BHW.
475,1,@Sleeperkid awwww I'm in tears again. He was such a beautiful cat. If I ever get a cat I want a black one 
476,1,@sleepforsleeper i'll be seeing you on monday! 
477,1,@Sleepieyed great to hear - more important than skills 
478,1,@sleepingagain going to have to follow @thePodcastle and listen to the show 
479,1,"@sleepingcities, skip with me! i'm leaving at 1035 "
480,1,@SleepingNancy why limit your story to 140 ch. Tell all what is #annoying you at www.iamsoannoyed.com 
481,1,@Sleepless02 posibil...nu zic nu 
482,1,"@sleepswithlove Even if I'm dead, Atï¿½ won't marry Momos outside of UTR. "
483,1,"@sleepthenrepeat And pleeeaseee, you are not lame! Haha "
484,1,@sleeptonight   me too 
485,1,@sleepwelldarlin practice sucks without you!! Stoked for tomorow tho 
486,1,"@sleepycatt just the one ball, though you can knit with two (or more) different colours (which would give you more than 1 ball obviously) "
487,1,@SleepyDragonUK Lol hi  It looks lovely out and I want to be in the sun
488,1,@sleepydumpling Buff Ryan Reynolds... phwoar. Not enough of it though in the movie but still... sigh. 
489,1,@sleepydumpling HAHA! Have I told you lately that you are awesome? Cause you are 
490,1,@sleepydumpling I am investigating it now 
491,1,@sleepydumpling lol I'll do my best! 
492,1,@sleepydumpling yeah I'm fine not to raid most things. Excepting liquor and cheese &amp; bacon balls 
493,1,@sleepydumpling yep i did it... had a few spoonfuls felt VERY sick and put the rest in to bake.  everyone's a winner here 
494,1,@SleepyJane cuties! my sister has the same pink bedding 
495,1,@SleepyJane Ok so we can swop cos I dont mind orange but dont like banana 
496,1,@sleepynikki U were having one of those days too huh? Have a good weekend  Cheers!
497,1,@SleepyScoop973 awww im sorry...take some meds  im chillen today for the most part
498,1,@slemn3 LOLLL. . Now I'm helping make ikea furniture. Haha. How was your first work day?? 
499,1,@sleonard Good luck at Dam2Dam!! 
500,1,@SLessard  What G-R-E-A-T shows @ Fenway!   Dirty Water - you guys killed it!  Thank you  Also love the new music!!
501,1,@slessard @davejmatthews are you guys excited?!?! only 1 more day until the album drops. I can't wait for my deluxe edition to arrive. 
502,1,@slessard congrats and happy early birthday! 
503,1,@SLessard Congrats Stefan! The album is great 
504,1,@SLessard everything I ever wanted to say. You spoke in French and I melted. You were such a nice guy.  Then I woke up. 
505,1,@slessard feckin awesome can't wait! 
506,1,@SLessard i wish I could have made it today and tonight.  I will see you in Bristow 8/8 
507,1,@slessard never imagined in 1 million yrs who much my childrem wud blow me away/humble me 
508,1,"@Sleuthy ...and &quot;they&quot; can't/don't *know* what you're searching for - just educated guessing.  Wow, how precise. "
509,1,@SLFingers Only if you dare!!! 
510,1,@SLHamilton sounds yummy 
511,1,"@SliceMag  smoke a joint o da kush,  good sleep tonic"
512,1,"@SlickT614 aha, your welcome. (: and ahah it seemed it. "
513,1,@slickt614 i will dm you 
514,1,@slickta I miss you too! What have you been up to? It looks like you are flying all over the place! I have been pretty good 
515,1,@slickta well hello there! always nice to know there're more of us all over the world 
516,1,@slickvic that's good stuff!..except with ice 
517,1,"@Slider1111 yeah, that's true  Certainly not a bad start to the day "
518,1,@slidestudios hopefully you won't be jealous for long !!!!! 
519,1,@slidetv Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
520,1,"@slidingscorpion: Last time I installed Win XP on a PC, I turned on the printer and XP installed the driver without any of my clicks. "
521,1,@slightclutter You're so cute when you're buzzed!!!  We HAVE to go drinking one night.
522,1,@slighter Hey my CD came today! Love the silver sharpie signature!   I'll be popping it in the CD player tomorrow morning. Can't wait. 
523,1,"@slightlyfamous FOCUS man, FOCUS! 10 more sleeps......right? "
524,1,@slightlyfamous it's kewl 
525,1,@slightlyfamous Wow! I want to go on a vacation NOW  envyyyyyyy!
526,1,"@slightlysick ok you can come over, just bring a pee bag "
527,1,@slikknikk yep i am writing a song as we speak and i mention u and kahlelah just need it 2 come out right when i record lets get it 
528,1,@slim6613 Any time you move your body it's a positive thing. I wanted to keep the tips about food. 
529,1,@SlimBurkett hey love how did the babysitting go 
530,1,@slimewowgrogga Woolie strikes again? 
531,1,@slimlove that pic is bamb! 
532,1,@SlimPerfect Thanks! It does look good. Having a nice weekend.. swimming  Hope you are to!
533,1,@slimthugga lol how cute though!!! 
534,1,@slinka I'm a little business drunk.  Just a bit.  It was great to see you both again 
535,1,@slinkawoogie nopes I'm still here. prolly too much. tweetin from work like I ain't at work 
536,1,@slinkingferret lol it came with the box u use for gaming  xoxo
537,1,@slinky1979   Hope you find something you like 
538,1,"@slinqui - Aw, well I'm glad to hear you're okay. Try a hot bath or a cup of tea maybe to calm you down. I worry about you! "
539,1,"@slinqui - Free Realms is free, pretty/cute, and the best part is you don't have to do any fighting if you don't want to. Plenty of jobs. "
